"id","date","state_name","state_code","airport","freight"
1420,"2019-10-01","Gujarat","24","Ahmedabad",3893.0
1421,"2019-10-01","Goa","30","Goa",86.0
1422,"2019-10-01","Assam","18","Guwahati",1.0
1423,"2019-10-01","Uttar Pradesh","9","Lucknow",247.0
1424,"2019-10-01","Rajasthan","8","Jaipur",208.0
1425,"2019-10-01","Kerala","32","Trivandrum",2214.0
1426,"2019-10-01","Odisha","21","Bhubaneswar",7.0
1427,"2019-10-01","Kerala","32","Calicut",2265.0
1428,"2019-10-01","Tamil Nadu","33","Coimbatore",226.0
1429,"2019-10-01","Uttar Pradesh","9","Varanasi",0.0
1430,"2019-10-01","Jammu and Kashmir","1","Srinagar",0.0
1431,"2019-10-01","Punjab","3","Amritsar",72.0
1432,"2019-10-01","Karnataka","29","Mangalore",239.0
1433,"2019-10-01","Andaman and Nicobar Islands","35","Portblair",0.0
1434,"2019-10-01","Tamil Nadu","33","Trichy",749.0
1435,"2019-10-01","Manipur","14","Imphal",0.0
1436,"2019-10-01","Andhra Pradesh","28","Vijayawada",0.0
1437,"2019-10-01","Andhra Pradesh","28","Tirupati",0.0
1438,"2019-10-01","Delhi","7","Delhi",51951.0
1439,"2019-10-01","Maharashtra","27","Mumbai",46415.0
1440,"2019-10-01","Karnataka","29","Bangalore",18268.0
1441,"2019-10-01","Telangana","36","Hyderabad",6427.0
1442,"2019-10-01","Kerala","32","Cochin",4832.0
1443,"2019-10-01","Maharashtra","27","Nagpur",59.0
1444,"2019-10-01","Kerala","32","Kannur",0.0
1445,"2019-10-01","Maharashtra","27","Pune",32.0
1446,"2019-10-01","Bihar","10","Patna",0.0
1447,"2019-10-01","West Bengal","19","Bagdogra",0.0
1448,"2019-10-01","Andhra Pradesh","28","Visakhapatnam",50.0
1449,"2019-10-01","Punjab","3","Chandigarh",0.0
1450,"2019-10-01","Tamil Nadu","33","Madurai",176.0
1451,"2019-10-01","Gujarat","24","Surat",0.0
1452,"2019-10-01","Maharashtra","27","Aurangabad",0.0
1453,"2019-10-01","Bihar","10","Gaya",0.0
1454,"2019-10-01","Madhya Pradesh","23","Indore",38.0
1455,"2019-11-01","Tamil Nadu","33","Chennai",22502.0
1456,"2019-11-01","West Bengal","19","Kolkata",5371.0
1457,"2019-11-01","Gujarat","24","Ahmedabad",4307.0
1458,"2019-11-01","Goa","30","Goa",60.0
1459,"2019-11-01","Assam","18","Guwahati",2.0
1460,"2019-11-01","Uttar Pradesh","9","Lucknow",241.0
1461,"2019-11-01","Rajasthan","8","Jaipur",214.0
1462,"2019-11-01","Kerala","32","Trivandrum",1623.0
1463,"2019-11-01","Odisha","21","Bhubaneswar",8.0
1464,"2019-11-01","Kerala","32","Calicut",2068.0
1465,"2019-11-01","Tamil Nadu","33","Coimbatore",209.0
1466,"2019-11-01","Uttar Pradesh","9","Varanasi",0.0
1467,"2019-11-01","Jammu and Kashmir","1","Srinagar",0.0
1468,"2019-11-01","Punjab","3","Amritsar",87.0
1469,"2019-11-01","Karnataka","29","Mangalore",336.0
1470,"2019-11-01","Andaman and Nicobar Islands","35","Portblair",0.0
1471,"2019-11-01","Tamil Nadu","33","Trichy",597.0
1472,"2019-11-01","Manipur","14","Imphal",0.0
1473,"2019-11-01","Andhra Pradesh","28","Vijayawada",0.0
1474,"2019-11-01","Andhra Pradesh","28","Tirupati",0.0
1475,"2019-11-01","Delhi","7","Delhi",50724.0
1476,"2019-11-01","Maharashtra","27","Mumbai",48988.0
1477,"2019-11-01","Karnataka","29","Bangalore",18732.0
1478,"2019-11-01","Telangana","36","Hyderabad",7088.0
1479,"2019-11-01","Kerala","32","Cochin",4164.0
1480,"2019-11-01","Maharashtra","27","Nagpur",37.0
1481,"2019-11-01","Kerala","32","Kannur",0.0
1482,"2019-11-01","Maharashtra","27","Pune",19.0
1483,"2019-11-01","Bihar","10","Patna",0.0
1484,"2019-11-01","West Bengal","19","Bagdogra",0.0
1485,"2019-11-01","Andhra Pradesh","28","Visakhapatnam",42.0
1486,"2019-11-01","Punjab","3","Chandigarh",0.0
1487,"2019-11-01","Tamil Nadu","33","Madurai",122.0
1488,"2019-11-01","Gujarat","24","Surat",0.0
1489,"2019-11-01","Maharashtra","27","Aurangabad",0.0
1490,"2019-11-01","Bihar","10","Gaya",0.0
1491,"2019-11-01","Madhya Pradesh","23","Indore",42.0
1492,"2019-12-01","Tamil Nadu","33","Chennai",23257.0
1493,"2019-12-01","West Bengal","19","Kolkata",4828.0
1494,"2019-12-01","Gujarat","24","Ahmedabad",3875.0
1495,"2019-12-01","Goa","30","Goa",63.0
1496,"2019-12-01","Assam","18","Guwahati",0.0
1497,"2019-12-01","Uttar Pradesh","9","Lucknow",232.0
1498,"2019-12-01","Rajasthan","8","Jaipur",164.0
1499,"2019-12-01","Kerala","32","Trivandrum",1620.0
1500,"2019-12-01","Odisha","21","Bhubaneswar",14.0
1501,"2019-12-01","Kerala","32","Calicut",2314.0
1502,"2019-12-01","Tamil Nadu","33","Coimbatore",208.0
1503,"2019-12-01","Uttar Pradesh","9","Varanasi",0.0
1504,"2019-12-01","Jammu and Kashmir","1","Srinagar",0.0
1505,"2019-12-01","Punjab","3","Amritsar",127.0
1506,"2019-12-01","Karnataka","29","Mangalore",300.0
1507,"2019-12-01","Andaman and Nicobar Islands","35","Portblair",0.0
1508,"2019-12-01","Tamil Nadu","33","Trichy",594.0
1509,"2019-12-01","Manipur","14","Imphal",0.0
1510,"2019-12-01","Andhra Pradesh","28","Vijayawada",0.0
1511,"2019-12-01","Andhra Pradesh","28","Tirupati",0.0
1512,"2019-12-01","Delhi","7","Delhi",52284.0
1513,"2019-12-01","Maharashtra","27","Mumbai",52430.0
1514,"2019-12-01","Karnataka","29","Bangalore",18896.0
1515,"2019-12-01","Telangana","36","Hyderabad",6912.0
1516,"2019-12-01","Kerala","32","Cochin",4023.0
1517,"2019-12-01","Maharashtra","27","Nagpur",37.0
1518,"2019-12-01","Kerala","32","Kannur",0.0
1519,"2019-12-01","Maharashtra","27","Pune",55.0
1520,"2019-12-01","Bihar","10","Patna",0.0
1521,"2019-12-01","West Bengal","19","Bagdogra",0.0
1522,"2019-12-01","Andhra Pradesh","28","Visakhapatnam",54.0
1523,"2019-12-01","Punjab","3","Chandigarh",0.0
1524,"2019-12-01","Tamil Nadu","33","Madurai",109.0
1525,"2019-12-01","Gujarat","24","Surat",0.0
1526,"2019-12-01","Maharashtra","27","Aurangabad",0.0
1527,"2019-12-01","Bihar","10","Gaya",0.0
1528,"2019-12-01","Madhya Pradesh","23","Indore",47.0
1529,"2018-01-01","Tamil Nadu","33","Chennai",24457.0
1530,"2018-01-01","West Bengal","19","Kolkata",4727.0
1531,"2018-01-01","Gujarat","24","Ahmedabad",3038.0
1532,"2018-01-01","Goa","30","Goa",68.0
1533,"2018-01-01","Uttar Pradesh","9","Lucknow",252.0
1534,"2018-01-01","Kerala","32","Trivandrum",2169.0
1535,"2018-01-01","Assam","18","Guwahati",0.0
1536,"2018-01-01","Rajasthan","8","Jaipur",260.0
1537,"2018-01-01","Kerala","32","Calicut",1332.0
1538,"2018-01-01","Odisha","21","Bhubaneswar",0.0
1539,"2018-01-01","Tamil Nadu","33","Coimbatore",137.0
1540,"2018-01-01","Jammu and Kashmir","1","Srinagar",0.0
1541,"2018-01-01","Uttar Pradesh","9","Varanasi",0.0
1542,"2018-01-01","Karnataka","29","Mangalore",137.0
1543,"2018-01-01","Punjab","3","Amritsar",63.0
1544,"2018-01-01","Tamil Nadu","33","Trichy",592.0
1545,"2018-01-01","Andaman and Nicobar Islands","35","Portblair",0.0
1546,"2018-01-01","Manipur","14","Imphal",0.0
1547,"2018-01-01","Andhra Pradesh","28","Vijayawada",0.0
1548,"2018-01-01","Andhra Pradesh","28","Tirupati",0.0
1549,"2018-01-01","Delhi","7","Delhi",52229.0
1550,"2018-01-01","Maharashtra","27","Mumbai",55088.0
1551,"2018-01-01","Karnataka","29","Bangalore",17106.0
1552,"2018-01-01","Telangana","36","Hyderabad",6281.0
1553,"2018-01-01","Kerala","32","Cochin",4060.0
1554,"2018-01-01","Maharashtra","27","Nagpur",111.0
1555,"2018-01-01","Maharashtra","27","Pune",12.0
1556,"2018-01-01","Andhra Pradesh","28","Visakhapatnam",0.0
1557,"2018-01-01","Bihar","10","Patna",0.0
1558,"2018-01-01","Chandigarh","4","Chandigarh",0.0
1559,"2018-01-01","West Bengal","19","Bagdogra",0.0
1560,"2018-01-01","Tamil Nadu","33","Madurai",32.0
1561,"2018-01-01","Maharashtra","27","Aurangabad",0.0
1562,"2018-01-01","Bihar","10","Gaya",0.0
1563,"2018-02-01","Tamil Nadu","33","Chennai",23943.0
1564,"2018-02-01","West Bengal","19","Kolkata",4127.0
1565,"2018-02-01","Gujarat","24","Ahmedabad",3013.0
1566,"2018-02-01","Goa","30","Goa",55.0
1567,"2018-02-01","Uttar Pradesh","9","Lucknow",240.0
1568,"2018-02-01","Kerala","32","Trivandrum",1962.0
1569,"2018-02-01","Assam","18","Guwahati",0.0
1570,"2018-02-01","Rajasthan","8","Jaipur",222.0
1571,"2018-02-01","Kerala","32","Calicut",1409.0
1572,"2018-02-01","Odisha","21","Bhubaneswar",0.0
1573,"2018-02-01","Tamil Nadu","33","Coimbatore",182.0
1574,"2018-02-01","Jammu and Kashmir","1","Srinagar",0.0
1575,"2018-02-01","Uttar Pradesh","9","Varanasi",2.0
1576,"2018-02-01","Karnataka","29","Mangalore",137.0
1577,"2018-02-01","Punjab","3","Amritsar",56.0
1578,"2018-02-01","Tamil Nadu","33","Trichy",568.0
1579,"2018-02-01","Andaman and Nicobar Islands","35","Portblair",0.0
1580,"2018-02-01","Manipur","14","Imphal",0.0
1581,"2018-02-01","Andhra Pradesh","28","Vijayawada",0.0
1582,"2018-02-01","Andhra Pradesh","28","Tirupati",0.0
1583,"2018-02-01","Delhi","7","Delhi",48640.0
1584,"2018-02-01","Maharashtra","27","Mumbai",52799.0
1585,"2018-02-01","Karnataka","29","Bangalore",17881.0
1586,"2018-02-01","Telangana","36","Hyderabad",6231.0
1587,"2018-02-01","Kerala","32","Cochin",6046.0
1588,"2018-02-01","Maharashtra","27","Nagpur",85.0
1589,"2018-02-01","Maharashtra","27","Pune",8.0
1590,"2018-02-01","Andhra Pradesh","28","Visakhapatnam",0.0
1591,"2018-02-01","Bihar","10","Patna",0.0
1592,"2018-02-01","Chandigarh","4","Chandigarh",0.0
1593,"2018-02-01","West Bengal","19","Bagdogra",0.0
1594,"2018-02-01","Tamil Nadu","33","Madurai",74.0
1595,"2018-02-01","Maharashtra","27","Aurangabad",0.0
1596,"2018-02-01","Bihar","10","Gaya",0.0
1597,"2018-03-01","Tamil Nadu","33","Chennai",28645.0
1598,"2018-03-01","West Bengal","19","Kolkata",4626.0
1599,"2018-03-01","Gujarat","24","Ahmedabad",3526.0
1600,"2018-03-01","Goa","30","Goa",99.0
1601,"2018-03-01","Uttar Pradesh","9","Lucknow",191.0
1602,"2018-03-01","Kerala","32","Trivandrum",2409.0
1603,"2018-03-01","Assam","18","Guwahati",0.0
1604,"2018-03-01","Rajasthan","8","Jaipur",506.0
1605,"2018-03-01","Kerala","32","Calicut",1537.0
1606,"2018-03-01","Odisha","21","Bhubaneswar",0.0
1607,"2018-03-01","Tamil Nadu","33","Coimbatore",190.0
1608,"2018-03-01","Jammu and Kashmir","1","Srinagar",0.0
1609,"2018-03-01","Uttar Pradesh","9","Varanasi",1.0
1610,"2018-03-01","Karnataka","29","Mangalore",168.0
1611,"2018-03-01","Punjab","3","Amritsar",131.0
1612,"2018-03-01","Tamil Nadu","33","Trichy",594.0
1613,"2018-03-01","Andaman and Nicobar Islands","35","Portblair",0.0
1614,"2018-03-01","Manipur","14","Imphal",0.0
1615,"2018-03-01","Andhra Pradesh","28","Vijayawada",0.0
1616,"2018-03-01","Andhra Pradesh","28","Tirupati",0.0
1617,"2018-03-01","Delhi","7","Delhi",54723.0
1618,"2018-03-01","Maharashtra","27","Mumbai",63231.0
1619,"2018-03-01","Karnataka","29","Bangalore",20638.0
1620,"2018-03-01","Telangana","36","Hyderabad",7667.0
1621,"2018-03-01","Kerala","32","Cochin",6309.0
1622,"2018-03-01","Maharashtra","27","Nagpur",73.0
1623,"2018-03-01","Maharashtra","27","Pune",3.0
1624,"2018-03-01","Andhra Pradesh","28","Visakhapatnam",0.0
1625,"2018-03-01","Bihar","10","Patna",0.0
1626,"2018-03-01","Chandigarh","4","Chandigarh",0.0
1627,"2018-03-01","West Bengal","19","Bagdogra",0.0
1628,"2018-03-01","Tamil Nadu","33","Madurai",86.0
1629,"2018-03-01","Maharashtra","27","Aurangabad",0.0
1630,"2018-03-01","Bihar","10","Gaya",0.0
1631,"2018-04-01","Tamil Nadu","33","Chennai",25628.0
1632,"2018-04-01","West Bengal","19","Kolkata",4551.0
1633,"2018-04-01","Gujarat","24","Ahmedabad",3312.0
1634,"2018-04-01","Goa","30","Goa",118.0
1635,"2018-04-01","Uttar Pradesh","9","Lucknow",235.0
1636,"2018-04-01","Kerala","32","Trivandrum",2246.0
1637,"2018-04-01","Assam","18","Guwahati",0.0
1638,"2018-04-01","Rajasthan","8","Jaipur",254.0
1639,"2018-04-01","Kerala","32","Calicut",1566.0
1640,"2018-04-01","Odisha","21","Bhubaneswar",0.0
1641,"2018-04-01","Tamil Nadu","33","Coimbatore",163.0
1642,"2018-04-01","Jammu and Kashmir","1","Srinagar",0.0
1643,"2018-04-01","Uttar Pradesh","9","Varanasi",0.0
1644,"2018-04-01","Karnataka","29","Mangalore",152.0
1645,"2018-04-01","Punjab","3","Amritsar",60.0
1646,"2018-04-01","Tamil Nadu","33","Trichy",515.0
1647,"2018-04-01","Andaman and Nicobar Islands","35","Portblair",0.0
1648,"2018-04-01","Manipur","14","Imphal",0.0
1649,"2018-04-01","Andhra Pradesh","28","Vijayawada",0.0
1650,"2018-04-01","Andhra Pradesh","28","Tirupati",0.0
1651,"2018-04-01","Delhi","7","Delhi",54442.0
1652,"2018-04-01","Maharashtra","27","Mumbai",58271.0
1653,"2018-04-01","Karnataka","29","Bangalore",19284.0
1654,"2018-04-01","Telangana","36","Hyderabad",6898.0
1655,"2018-04-01","Kerala","32","Cochin",5101.0
1656,"2018-04-01","Maharashtra","27","Nagpur",42.0
1657,"2018-04-01","Maharashtra","27","Pune",1.0
1658,"2018-04-01","Andhra Pradesh","28","Visakhapatnam",0.0
1659,"2018-04-01","Bihar","10","Patna",0.0
1660,"2018-04-01","Chandigarh","4","Chandigarh",0.0
1661,"2018-04-01","West Bengal","19","Bagdogra",0.0
1662,"2018-04-01","Tamil Nadu","33","Madurai",95.0
1663,"2018-04-01","Maharashtra","27","Aurangabad",0.0
1664,"2018-04-01","Bihar","10","Gaya",0.0
1665,"2018-05-01","Tamil Nadu","33","Chennai",27035.0
1666,"2018-05-01","West Bengal","19","Kolkata",4800.0
1667,"2018-05-01","Gujarat","24","Ahmedabad",3910.0
1668,"2018-05-01","Goa","30","Goa",126.0
1669,"2018-05-01","Uttar Pradesh","9","Lucknow",292.0
1670,"2018-05-01","Kerala","32","Trivandrum",2110.0
1671,"2018-05-01","Assam","18","Guwahati",1.0
1672,"2018-05-01","Rajasthan","8","Jaipur",170.0
1673,"2018-05-01","Kerala","32","Calicut",1509.0
1674,"2018-05-01","Odisha","21","Bhubaneswar",0.0
1675,"2018-05-01","Tamil Nadu","33","Coimbatore",162.0
1676,"2018-05-01","Jammu and Kashmir","1","Srinagar",0.0
1677,"2018-05-01","Uttar Pradesh","9","Varanasi",0.0
1678,"2018-05-01","Karnataka","29","Mangalore",240.0
1679,"2018-05-01","Punjab","3","Amritsar",53.0
1680,"2018-05-01","Tamil Nadu","33","Trichy",518.0
1681,"2018-05-01","Andaman and Nicobar Islands","35","Portblair",0.0
1682,"2018-05-01","Manipur","14","Imphal",0.0
1683,"2018-05-01","Andhra Pradesh","28","Vijayawada",0.0
1684,"2018-05-01","Andhra Pradesh","28","Tirupati",0.0
1685,"2018-05-01","Delhi","7","Delhi",56835.0
1686,"2018-05-01","Maharashtra","27","Mumbai",60084.0
1687,"2018-05-01","Karnataka","29","Bangalore",20877.0
1688,"2018-05-01","Telangana","36","Hyderabad",6942.0
1689,"2018-05-01","Kerala","32","Cochin",5747.0
1690,"2018-05-01","Maharashtra","27","Nagpur",30.0
1691,"2018-05-01","Maharashtra","27","Pune",1.0
1692,"2018-05-01","Andhra Pradesh","28","Visakhapatnam",0.0
1693,"2018-05-01","Bihar","10","Patna",0.0
1694,"2018-05-01","Chandigarh","4","Chandigarh",0.0
1695,"2018-05-01","West Bengal","19","Bagdogra",0.0
1696,"2018-05-01","Tamil Nadu","33","Madurai",106.0
1697,"2018-05-01","Maharashtra","27","Aurangabad",0.0
1698,"2018-05-01","Bihar","10","Gaya",0.0
1699,"2018-06-01","Tamil Nadu","33","Chennai",27190.0
1700,"2018-06-01","West Bengal","19","Kolkata",4601.0
1701,"2018-06-01","Gujarat","24","Ahmedabad",3475.0
1702,"2018-06-01","Goa","30","Goa",279.0
1703,"2018-06-01","Uttar Pradesh","9","Lucknow",239.0
1704,"2018-06-01","Kerala","32","Trivandrum",832.0
1705,"2018-06-01","Assam","18","Guwahati",0.0
1706,"2018-06-01","Rajasthan","8","Jaipur",188.0
1707,"2018-06-01","Kerala","32","Calicut",307.0
1708,"2018-06-01","Odisha","21","Bhubaneswar",0.0
1709,"2018-06-01","Tamil Nadu","33","Coimbatore",199.0
1710,"2018-06-01","Jammu and Kashmir","1","Srinagar",0.0
1711,"2018-06-01","Uttar Pradesh","9","Varanasi",0.0
1712,"2018-06-01","Karnataka","29","Mangalore",621.0
1713,"2018-06-01","Punjab","3","Amritsar",52.0
1714,"2018-06-01","Tamil Nadu","33","Trichy",644.0
1715,"2018-06-01","Andaman and Nicobar Islands","35","Portblair",0.0
1716,"2018-06-01","Manipur","14","Imphal",0.0
1717,"2018-06-01","Andhra Pradesh","28","Vijayawada",0.0
1718,"2018-06-01","Andhra Pradesh","28","Tirupati",0.0
1719,"2018-06-01","Delhi","7","Delhi",54097.0
1720,"2018-06-01","Maharashtra","27","Mumbai",58083.0
1721,"2018-06-01","Karnataka","29","Bangalore",22187.0
1722,"2018-06-01","Telangana","36","Hyderabad",7558.0
1723,"2018-06-01","Kerala","32","Cochin",2703.0
1724,"2018-06-01","Maharashtra","27","Nagpur",54.0
1725,"2018-06-01","Maharashtra","27","Pune",3.0
1726,"2018-06-01","Andhra Pradesh","28","Visakhapatnam",0.0
1727,"2018-06-01","Bihar","10","Patna",0.0
1728,"2018-06-01","Chandigarh","4","Chandigarh",0.0
1729,"2018-06-01","West Bengal","19","Bagdogra",0.0
1730,"2018-06-01","Tamil Nadu","33","Madurai",118.0
1731,"2018-06-01","Maharashtra","27","Aurangabad",0.0
1732,"2018-06-01","Bihar","10","Gaya",0.0
1733,"2018-07-01","Tamil Nadu","33","Chennai",28809.0
1734,"2018-07-01","West Bengal","19","Kolkata",5566.0
1735,"2018-07-01","Gujarat","24","Ahmedabad",3474.0
1736,"2018-07-01","Goa","30","Goa",226.0
1737,"2018-07-01","Uttar Pradesh","9","Lucknow",277.0
1738,"2018-07-01","Kerala","32","Trivandrum",1477.0
1739,"2018-07-01","Assam","18","Guwahati",0.0
1740,"2018-07-01","Rajasthan","8","Jaipur",175.0
1741,"2018-07-01","Kerala","32","Calicut",721.0
1742,"2018-07-01","Odisha","21","Bhubaneswar",0.0
1743,"2018-07-01","Tamil Nadu","33","Coimbatore",201.0
1744,"2018-07-01","Jammu and Kashmir","1","Srinagar",0.0
1745,"2018-07-01","Uttar Pradesh","9","Varanasi",0.0
1746,"2018-07-01","Karnataka","29","Mangalore",390.0
1747,"2018-07-01","Punjab","3","Amritsar",62.0
1748,"2018-07-01","Tamil Nadu","33","Trichy",542.0
1749,"2018-07-01","Andaman and Nicobar Islands","35","Portblair",0.0
1750,"2018-07-01","Manipur","14","Imphal",0.0
1751,"2018-07-01","Andhra Pradesh","28","Vijayawada",0.0
1752,"2018-07-01","Andhra Pradesh","28","Tirupati",0.0
1753,"2018-07-01","Delhi","7","Delhi",54536.0
1754,"2018-07-01","Maharashtra","27","Mumbai",55159.0
1755,"2018-07-01","Karnataka","29","Bangalore",22469.0
1756,"2018-07-01","Telangana","36","Hyderabad",7319.0
1757,"2018-07-01","Kerala","32","Cochin",4018.0
1758,"2018-07-01","Maharashtra","27","Nagpur",79.0
1759,"2018-07-01","Maharashtra","27","Pune",2.0
1760,"2018-07-01","Andhra Pradesh","28","Visakhapatnam",0.0
1761,"2018-07-01","Bihar","10","Patna",0.0
1762,"2018-07-01","Chandigarh","4","Chandigarh",0.0
1763,"2018-07-01","West Bengal","19","Bagdogra",0.0
1764,"2018-07-01","Tamil Nadu","33","Madurai",171.0
1765,"2018-07-01","Maharashtra","27","Aurangabad",0.0
1766,"2018-07-01","Bihar","10","Gaya",0.0
1767,"2018-08-01","Tamil Nadu","33","Chennai",29281.0
1768,"2018-08-01","West Bengal","19","Kolkata",5380.0
1769,"2018-08-01","Gujarat","24","Ahmedabad",3676.0
1770,"2018-08-01","Goa","30","Goa",166.0
1771,"2018-08-01","Uttar Pradesh","9","Lucknow",219.0
1772,"2018-08-01","Kerala","32","Trivandrum",2755.0
1773,"2018-08-01","Assam","18","Guwahati",17.0
1774,"2018-08-01","Rajasthan","8","Jaipur",243.0
1775,"2018-08-01","Kerala","32","Calicut",1293.0
1776,"2018-08-01","Odisha","21","Bhubaneswar",5.0
1777,"2018-08-01","Tamil Nadu","33","Coimbatore",177.0
1778,"2018-08-01","Jammu and Kashmir","1","Srinagar",0.0
1779,"2018-08-01","Uttar Pradesh","9","Varanasi",0.0
1780,"2018-08-01","Karnataka","29","Mangalore",225.0
1781,"2018-08-01","Punjab","3","Amritsar",52.0
1782,"2018-08-01","Tamil Nadu","33","Trichy",452.0
1783,"2018-08-01","Andaman and Nicobar Islands","35","Portblair",0.0
1784,"2018-08-01","Manipur","14","Imphal",0.0
1785,"2018-08-01","Andhra Pradesh","28","Vijayawada",0.0
1786,"2018-08-01","Andhra Pradesh","28","Tirupati",0.0
1787,"2018-08-01","Delhi","7","Delhi",56136.0
1788,"2018-08-01","Maharashtra","27","Mumbai",57805.0
1789,"2018-08-01","Karnataka","29","Bangalore",21682.0
1790,"2018-08-01","Telangana","36","Hyderabad",7035.0
1791,"2018-08-01","Kerala","32","Cochin",3004.0
1792,"2018-08-01","Maharashtra","27","Nagpur",111.0
1793,"2018-08-01","Maharashtra","27","Pune",3.0
1794,"2018-08-01","Andhra Pradesh","28","Visakhapatnam",0.0
1795,"2018-08-01","Bihar","10","Patna",0.0
1796,"2018-08-01","Chandigarh","4","Chandigarh",0.0
1797,"2018-08-01","West Bengal","19","Bagdogra",0.0
1798,"2018-08-01","Tamil Nadu","33","Madurai",156.0
1799,"2018-08-01","Maharashtra","27","Aurangabad",0.0
1800,"2018-08-01","Bihar","10","Gaya",0.0
1801,"2018-09-01","Tamil Nadu","33","Chennai",28005.0
1802,"2018-09-01","West Bengal","19","Kolkata",5778.0
1803,"2018-09-01","Gujarat","24","Ahmedabad",3571.0
1804,"2018-09-01","Goa","30","Goa",168.0
1805,"2018-09-01","Uttar Pradesh","9","Lucknow",279.0
1806,"2018-09-01","Kerala","32","Trivandrum",2070.0
1807,"2018-09-01","Assam","18","Guwahati",0.0
1808,"2018-09-01","Rajasthan","8","Jaipur",232.0
1809,"2018-09-01","Kerala","32","Calicut",1355.0
1810,"2018-09-01","Odisha","21","Bhubaneswar",5.0
1811,"2018-09-01","Tamil Nadu","33","Coimbatore",175.0
1812,"2018-09-01","Jammu and Kashmir","1","Srinagar",0.0
1813,"2018-09-01","Uttar Pradesh","9","Varanasi",0.0
1814,"2018-09-01","Karnataka","29","Mangalore",208.0
1815,"2018-09-01","Punjab","3","Amritsar",45.0
1816,"2018-09-01","Tamil Nadu","33","Trichy",608.0
1817,"2018-09-01","Andaman and Nicobar Islands","35","Portblair",0.0
1818,"2018-09-01","Manipur","14","Imphal",0.0
1819,"2018-09-01","Andhra Pradesh","28","Vijayawada",0.0
1820,"2018-09-01","Andhra Pradesh","28","Tirupati",0.0
1821,"2018-09-01","Delhi","7","Delhi",58723.0
1822,"2018-09-01","Maharashtra","27","Mumbai",53571.0
1823,"2018-09-01","Karnataka","29","Bangalore",19868.0
1824,"2018-09-01","Telangana","36","Hyderabad",7034.0
1825,"2018-09-01","Kerala","32","Cochin",5256.0
1826,"2018-09-01","Maharashtra","27","Nagpur",106.0
1827,"2018-09-01","Maharashtra","27","Pune",3.0
1828,"2018-09-01","Andhra Pradesh","28","Visakhapatnam",0.0
1829,"2018-09-01","Bihar","10","Patna",0.0
1830,"2018-09-01","Chandigarh","4","Chandigarh",0.0
1831,"2018-09-01","West Bengal","19","Bagdogra",0.0
1832,"2018-09-01","Tamil Nadu","33","Madurai",151.0
1833,"2018-09-01","Maharashtra","27","Aurangabad",0.0
1834,"2018-09-01","Bihar","10","Gaya",0.0
1835,"2018-10-01","Tamil Nadu","33","Chennai",28105.0
1836,"2018-10-01","West Bengal","19","Kolkata",5497.0
1837,"2018-10-01","Gujarat","24","Ahmedabad",5077.0
1838,"2018-10-01","Goa","30","Goa",144.0
1839,"2018-10-01","Uttar Pradesh","9","Lucknow",221.0
1840,"2018-10-01","Kerala","32","Trivandrum",1822.0
1841,"2018-10-01","Assam","18","Guwahati",0.0
1842,"2018-10-01","Rajasthan","8","Jaipur",212.0
1843,"2018-10-01","Kerala","32","Calicut",1409.0
1844,"2018-10-01","Odisha","21","Bhubaneswar",5.0
1845,"2018-10-01","Tamil Nadu","33","Coimbatore",176.0
1846,"2018-10-01","Jammu and Kashmir","1","Srinagar",0.0
1847,"2018-10-01","Uttar Pradesh","9","Varanasi",0.0
1848,"2018-10-01","Karnataka","29","Mangalore",190.0
1849,"2018-10-01","Punjab","3","Amritsar",79.0
1850,"2018-10-01","Tamil Nadu","33","Trichy",638.0
1851,"2018-10-01","Andaman and Nicobar Islands","35","Portblair",0.0
1852,"2018-10-01","Manipur","14","Imphal",0.0
1853,"2018-10-01","Andhra Pradesh","28","Vijayawada",0.0
1854,"2018-10-01","Andhra Pradesh","28","Tirupati",0.0
1855,"2018-10-01","Delhi","7","Delhi",59646.0
1856,"2018-10-01","Maharashtra","27","Mumbai",56713.0
1857,"2018-10-01","Karnataka","29","Bangalore",20086.0
1858,"2018-10-01","Telangana","36","Hyderabad",7061.0
1859,"2018-10-01","Kerala","32","Cochin",5294.0
1860,"2018-10-01","Maharashtra","27","Nagpur",99.0
1861,"2018-10-01","Maharashtra","27","Pune",9.0
1862,"2018-10-01","Andhra Pradesh","28","Visakhapatnam",0.0
1863,"2018-10-01","Bihar","10","Patna",0.0
1864,"2018-10-01","Chandigarh","4","Chandigarh",0.0
1865,"2018-10-01","West Bengal","19","Bagdogra",0.0
1866,"2018-10-01","Tamil Nadu","33","Madurai",148.0
1867,"2018-10-01","Maharashtra","27","Aurangabad",0.0
1868,"2018-10-01","Bihar","10","Gaya",0.0
1869,"2018-11-01","Tamil Nadu","33","Chennai",24247.0
1870,"2018-11-01","West Bengal","19","Kolkata",5253.0
1871,"2018-11-01","Gujarat","24","Ahmedabad",5128.0
1872,"2018-11-01","Goa","30","Goa",129.0
1873,"2018-11-01","Uttar Pradesh","9","Lucknow",207.0
1874,"2018-11-01","Kerala","32","Trivandrum",1716.0
1875,"2018-11-01","Assam","18","Guwahati",1.0
1876,"2018-11-01","Rajasthan","8","Jaipur",213.0
1877,"2018-11-01","Kerala","32","Calicut",1375.0
1878,"2018-11-01","Odisha","21","Bhubaneswar",3.0
1879,"2018-11-01","Tamil Nadu","33","Coimbatore",203.0
1880,"2018-11-01","Jammu and Kashmir","1","Srinagar",0.0
